Timestamp, Frame_number, Floor_clip_plane_x, Floor_clip_plane_y, Floor_clip_plane_z, Floor_clip_plane_w, NUI_SKELETON_POSITION_HIP_CENTER_x, NUI_SKELETON_POSITION_HIP_CENTER_y, NUI_SKELETON_POSITION_HIP_CENTER_z, NUI_SKELETON_POSITION_HIP_CENTER_status, NUI_SKELETON_POSITION_SPINE_x, NUI_SKELETON_POSITION_SPINE_y, NUI_SKELETON_POSITION_SPINE_z, NUI_SKELETON_POSITION_SPINE_status, NUI_SKELETON_POSITION_SHOULDER_CENTER_x, NUI_SKELETON_POSITION_SHOULDER_CENTER_y, NUI_SKELETON_POSITION_SHOULDER_CENTER_z, NUI_SKELETON_POSITION_SHOULDER_CENTER_stats, NUI_SKELETON_POSITION_HEAD_x, NUI_SKELETON_POSITION_HEAD_y, NUI_SKELETON_POSITION_HEAD_z, NUI_SKELETON_POSITION_HEAD_status, NUI_SKELETON_POSITION_SHOULDER_LEFT_x, NUI_SKELETON_POSITION_SHOULDER_LEFT_y, NUI_SKELETON_POSITION_SHOULDER_LEFT_z, NUI_SKELETON_POSITION_SHOULDER_LEFT_status, NUI_SKELETON_POSITION_ELBOW_LEFT_x, NUI_SKELETON_POSITION_ELBOW_LEFT_y, NUI_SKELETON_POSITION_ELBOW_LEFT_z, NUI_SKELETON_POSITION_ELBOW_LEFT_status, NUI_SKELETON_POSITION_WRIST_LEFT_x, NUI_SKELETON_POSITION_WRIST_LEFT_y, NUI_SKELETON_POSITION_WRIST_LEFT_z, NUI_SKELETON_POSITION_WRIST_LEFT_status, NUI_SKELETON_POSITION_HAND_LEFT_x, NUI_SKELETON_POSITION_HAND_LEFT_y, NUI_SKELETON_POSITION_HAND_LEFT_z, NUI_SKELETON_POSITION_HAND_LEFT_status, NUI_SKELETON_POSITION_SHOULDER_RIGHT_x, NUI_SKELETON_POSITION_SHOULDER_RIGHT_y, NUI_SKELETON_POSITION_SHOULDER_RIGHT_z, NUI_SKELETON_POSITION_SHOULDER_RIGHT_status, NUI_SKELETON_POSITION_ELBOW_RIGHT_x, NUI_SKELETON_POSITION_ELBOW_RIGHT_y, NUI_SKELETON_POSITION_ELBOW_RIGHT_z, NUI_SKELETON_POSITION_ELBOW_RIGHT_status, NUI_SKELETON_POSITION_WRIST_RIGHT_x, NUI_SKELETON_POSITION_WRIST_RIGHT_y, NUI_SKELETON_POSITION_WRIST_RIGHT_z, NUI_SKELETON_POSITION_WRIST_RIGHT_status, NUI_SKELETON_POSITION_HAND_RIGHT_x, NUI_SKELETON_POSITION_HAND_RIGHT_y, NUI_SKELETON_POSITION_HAND_RIGHT_z, NUI_SKELETON_POSITION_HAND_RIGHT_status, NUI_SKELETON_POSITION_HIP_LEFT_x, NUI_SKELETON_POSITION_HIP_LEFT_y, NUI_SKELETON_POSITION_HIP_LEFT_z, NUI_SKELETON_POSITION_HIP_LEFT_status, NUI_SKELETON_POSITION_KNEE_LEFT_x, NUI_SKELETON_POSITION_KNEE_LEFT_y, NUI_SKELETON_POSITION_KNEE_LEFT_z, NUI_SKELETON_POSITION_KNEE_LEFT_status, NUI_SKELETON_POSITION_ANKLE_LEFT_x, NUI_SKELETON_POSITION_ANKLE_LEFT_y, NUI_SKELETON_POSITION_ANKLE_LEFT_z, NUI_SKELETON_POSITION_ANKLE_LEFT_status, NUI_SKELETON_POSITION_FOOT_LEFT_x, NUI_SKELETON_POSITION_FOOT_LEFT_y, NUI_SKELETON_POSITION_FOOT_LEFT_z, NUI_SKELETON_POSITION_FOOT_LEFT_status, NUI_SKELETON_POSITION_HIP_RIGHT_x, NUI_SKELETON_POSITION_HIP_RIGHT_y, NUI_SKELETON_POSITION_HIP_RIGH_z, NUI_SKELETON_POSITION_HIP_RIGHT_status, NUI_SKELETON_POSITION_KNEE_RIGHT_x, NUI_SKELETON_POSITION_KNEE_RIGHT_y, NUI_SKELETON_POSITION_KNEE_RIGHT_z, NUI_SKELETON_POSITION_KNEE_RIGHT_status, NUI_SKELETON_POSITION_ANKLE_RIGHT_x, NUI_SKELETON_POSITION_ANKLE_RIGHT_y, NUI_SKELETON_POSITION_ANKLE_RIGHT_z, NUI_SKELETON_POSITION_ANKLE_RIGHT_status, NUI_SKELETON_POSITION_FOOT_RIGHT_x, NUI_SKELETON_POSITION_FOOT_RIGHT_y, NUI_SKELETON_POSITION_FOOT_RIGHT_z, NUI_SKELETON_POSITION_FOOT_RIGHT_status, Quality_flags
261373193, 8986, 0, 0, 0, 0, 17, 0.403612, -0.0439276, 1.31657, 2, 0.439124, 0.0165115, 1.37109, 2, 0.424691, 0.39458, 1.42827, 2, 0.361388, 0.586438, 1.43479, 2, 0.287084, 0.26133, 1.5006, 2, 0.262995, -0.0295699, 1.48638, 1, 0.20075, -0.2515, 1.39006, 1, 0.177781, -0.327689, 1.36593, 1, 0.520403, 0.277572, 1.31324, 2, 0.605671, 0.054966, 1.21087, 2, 0.561267, -0.157724, 1.08919, 2, 0.546466, -0.228621, 1.0533, 2, 0.348275, -0.106687, 1.33155, 2, 0.559911, -0.365966, 1.03414, 1, 0.720754, -0.563017, 0.79128, 1, 0.687732, -0.566436, 0.700686, 1, 0.453268, -0.0993781, 1.2677, 2, 0.498513, -0.469549, 1.02291, 1, 0.5329, -0.750878, 0.82004, 1, 0.484682, -0.761971, 0.737208, 1, 9, 
261373225, 8987, 0, 0, 0, 0, 17, 0.402904, -0.0437585, 1.31781, 2, 0.438408, 0.0165829, 1.37239, 2, 0.423739, 0.39437, 1.43026, 2, 0.359851, 0.58678, 1.43894, 2, 0.284392, 0.261071, 1.50501, 2, 0.260968, -0.0291503, 1.48806, 2, 0.198199, -0.250409, 1.391, 2, 0.173456, -0.327068, 1.36724, 2, 0.519577, 0.278024, 1.31594, 2, 0.605666, 0.0526702, 1.21143, 2, 0.561679, -0.157657, 1.09033, 2, 0.552741, -0.224425, 1.05092, 2, 0.347486, -0.106647, 1.33232, 2, 0.620446, -0.271394, 1.02906, 1, 0.82047, -0.355755, 0.806036, 1, 0.796743, -0.344876, 0.713626, 1, 0.452719, -0.0991012, 1.26928, 2, 0.497311, -0.468939, 1.02249, 1, 0.527892, -0.722347, 0.835651, 1, 0.479491, -0.733209, 0.752709, 1, 9, 
261373261, 8988, 0, 0, 0, 0, 17, 0.402066, -0.0437908, 1.31924, 2, 0.43748, 0.0164933, 1.37398, 2, 0.422747, 0.394257, 1.43244, 2, 0.358468, 0.587094, 1.44372, 2, 0.282591, 0.260613, 1.50771, 2, 0.259443, -0.0289214, 1.48959, 2, 0.194185, -0.250053, 1.39199, 2, 0.170195, -0.326891, 1.36805, 2, 0.518563, 0.278196, 1.31864, 2, 0.605536, 0.0511134, 1.21225, 2, 0.562238, -0.15792, 1.09147, 2, 0.555357, -0.221729, 1.05318, 2, 0.346512, -0.10684, 1.33362, 2, 0.51757, -0.368012, 1.07226, 2, 0.644249, -0.534066, 0.871271, 1, 0.606721, -0.541507, 0.782184, 1, 0.452052, -0.0990759, 1.27064, 2, 0.493266, -0.452085, 1.03199, 1, 0.521979, -0.694479, 0.847974, 1, 0.47362, -0.704324, 0.764893, 1, 9, 
261373293, 8989, 0, 0, 0, 0, 17, 0.399357, -0.0439531, 1.32371, 2, 0.43442, 0.01618, 1.379, 2, 0.419399, 0.393944, 1.43907, 2, 0.355773, 0.587451, 1.45076, 2, 0.27766, 0.258939, 1.51416, 2, 0.253916, -0.0281198, 1.49565, 2, 0.182327, -0.248084, 1.39625, 2, 0.16388, -0.325962, 1.36919, 2, 0.515896, 0.278171, 1.32529, 2, 0.605005, 0.0477881, 1.21495, 2, 0.563561, -0.159367, 1.09373, 2, 0.557713, -0.22054, 1.05723, 2, 0.343294, -0.107566, 1.33797, 2, 0.444387, -0.375104, 1.105, 2, 0.530386, -0.573689, 0.903779, 1, 0.487284, -0.58173, 0.816166, 1, 0.449998, -0.0991732, 1.27446, 2, 0.475307, -0.386027, 1.07625, 2, 0.507354, -0.66351, 0.863274, 1, 0.460388, -0.67725, 0.776991, 1, 9, 
261373325, 8990, 0, 0, 0, 0, 17, 0.394372, -0.0438692, 1.33158, 2, 0.428656, 0.0159601, 1.38795, 2, 0.413075, 0.39356, 1.45075, 2, 0.351822, 0.587896, 1.45992, 2, 0.272893, 0.25716, 1.52002, 2, 0.245791, -0.0268443, 1.50362, 2, 0.168981, -0.246708, 1.40063, 2, 0.153846, -0.324119, 1.37104, 2, 0.512066, 0.277905, 1.33492, 2, 0.60342, 0.0433631, 1.2209, 2, 0.565964, -0.161681, 1.09785, 2, 0.559776, -0.220498, 1.06297, 2, 0.338039, -0.108234, 1.34494, 2, 0.396546, -0.395648, 1.12534, 2, 0.44675, -0.619182, 0.929389, 1, 0.403131, -0.626302, 0.842651, 1, 0.445655, -0.0989147, 1.28204, 2, 0.457803, -0.338387, 1.11143, 2, 0.504205, -0.595466, 0.937707, 1, 0.46369, -0.532338, 0.953155, 1, 8, 
261373361, 8991, 0, 0, 0, 0, 17, 0.387726, -0.0431632, 1.34139, 2, 0.421546, 0.0162722, 1.39835, 2, 0.407125, 0.393383, 1.46136, 2, 0.346951, 0.588541, 1.47061, 2, 0.267842, 0.255122, 1.52583, 2, 0.236783, -0.0246124, 1.51199, 2, 0.156068, -0.246412, 1.40442, 2, 0.142244, -0.32249, 1.37316, 2, 0.507643, 0.277533, 1.34531, 2, 0.600862, 0.0393265, 1.22963, 2, 0.568663, -0.163314, 1.10262, 2, 0.561359, -0.221306, 1.06858, 2, 0.330526, -0.108494, 1.35472, 2, 0.374039, -0.4056, 1.13466, 2, 0.413558, -0.635994, 0.940548, 1, 0.368649, -0.643809, 0.854194, 1, 0.439825, -0.0981294, 1.29099, 2, 0.446444, -0.316548, 1.13083, 2, 0.61405, -0.590936, 1.08467, 1, 0.644132, -0.639094, 1.06385, 1, 9, 
261373393, 8992, 0, 0, 0, 0, 17, 0.3807, -0.0412813, 1.35104, 2, 0.414514, 0.0175851, 1.40805, 2, 0.40159, 0.393545, 1.47086, 2, 0.341538, 0.589176, 1.47989, 2, 0.261199, 0.253807, 1.53375, 2, 0.229608, -0.0229196, 1.5183, 2, 0.146862, -0.244742, 1.40878, 2, 0.132764, -0.321021, 1.37534, 2, 0.503381, 0.277205, 1.35442, 2, 0.598436, 0.0366153, 1.23778, 2, 0.56549, -0.166578, 1.11407, 2, 0.562469, -0.222578, 1.0736, 2, 0.322538, -0.107241, 1.36466, 2, 0.37499, -0.407688, 1.13323, 2, 0.40825, -0.637542, 0.942638, 1, 0.367472, -0.643027, 0.85452, 1, 0.433681, -0.0966659, 1.29937, 2, 0.436797, -0.306669, 1.14389, 2, 0.230422, -0.510057, 1.17311, 1, 0.149088, -0.504485, 1.12426, 1, 8, 
261373425, 8993, 0, 0, 0, 0, 17, 0.373644, -0.0387617, 1.3596, 2, 0.407722, 0.019421, 1.41638, 2, 0.396854, 0.393775, 1.47816, 2, 0.336927, 0.58973, 1.48708, 2, 0.255709, 0.253042, 1.53999, 2, 0.223819, -0.0216799, 1.52294, 2, 0.137991, -0.245423, 1.41161, 2, 0.125262, -0.320416, 1.37707, 2, 0.499502, 0.276935, 1.36171, 2, 0.596587, 0.0350704, 1.24428, 2, 0.565073, -0.168, 1.12098, 2, 0.563225, -0.224049, 1.07793, 2, 0.314718, -0.105161, 1.37351, 2, 0.37527, -0.408364, 1.13677, 2, 0.412654, -0.635295, 0.946348, 1, 0.372355, -0.639659, 0.858892, 1, 0.426834, -0.0945324, 1.30727, 2, 0.426354, -0.305118, 1.15475, 2, 0.219633, -0.50034, 1.20325, 1, 0.279469, -0.480432, 1.17688, 1, 8, 
261373461, 8994, 0, 0, 0, 0, 17, 0.367934, -0.0365519, 1.36579, 2, 0.402264, 0.0210639, 1.42237, 2, 0.393054, 0.393963, 1.48345, 2, 0.33297, 0.590144, 1.49282, 2, 0.25129, 0.252558, 1.54476, 2, 0.219366, -0.0208594, 1.52628, 2, 0.132192, -0.246075, 1.41342, 2, 0.119726, -0.31996, 1.3786, 2, 0.496242, 0.276755, 1.36712, 2, 0.594973, 0.0342295, 1.24923, 2, 0.565233, -0.168739, 1.12543, 2, 0.563697, -0.225368, 1.0814, 2, 0.308567, -0.103279, 1.37984, 2, 0.447939, -0.405338, 1.20492, 2, 0.547987, -0.634676, 1.04959, 1, 0.520137, -0.650063, 0.960374, 1, 0.420941, -0.0925322, 1.31319, 2, 0.415892, -0.310495, 1.16435, 2, 0.405271, -0.666806, 1.18921, 1, 0.385051, -0.715833, 1.16405, 1, 9, 
261373493, 8995, 0, 0, 0, 0, 17, 0.362711, -0.034962, 1.37044, 2, 0.397372, 0.0222525, 1.42683, 2, 0.389813, 0.394068, 1.48728, 2, 0.329395, 0.59039, 1.49752, 2, 0.247326, 0.252246, 1.54875, 2, 0.215771, -0.0205396, 1.52866, 2, 0.128017, -0.247053, 1.4146, 2, 0.115918, -0.319951, 1.37969, 2, 0.493335, 0.276576, 1.37114, 2, 0.59372, 0.0338865, 1.2528, 2, 0.565502, -0.169091, 1.12847, 2, 0.563971, -0.226389, 1.08413, 2, 0.302862, -0.102633, 1.38457, 2, 0.472985, -0.405993, 1.23143, 2, 0.608276, -0.633917, 1.0962, 1, 0.583057, -0.653779, 1.00425, 1, 0.414743, -0.0902594, 1.31822, 2, 0.39591, -0.334482, 1.18734, 2, 0.351099, -0.683249, 1.08184, 1, 0.319942, -0.707788, 1.00637, 1, 9, 
